x,y,z,dt
2.145,-0.22,-8.762,10
2.154,-0.201,-8.734,10
2.145,-0.248,-8.753,10
2.164,-0.277,-8.734,9
2.135,-0.239,-8.734,10
2.164,-0.22,-8.714,10
2.202,-0.229,-8.753,10
2.221,-0.248,-8.772,10
2.24,-0.268,-8.81,9
2.221,-0.229,-8.781,10
2.193,-0.21,-8.762,10
2.193,-0.191,-8.734,10
2.164,-0.153,-8.676,9
2.24,-0.134,-8.743,10
2.183,-0.143,-8.81,10
2.145,-0.162,-8.781,10
2.164,-0.21,-8.82,9
2.193,-0.22,-8.801,10
2.212,-0.201,-8.81,10
2.173,-0.191,-8.781,10
2.193,-0.181,-8.734,9
2.183,-0.172,-8.743,10
2.221,-0.162,-8.734,10
2.202,-0.153,-8.753,10
2.193,-0.143,-8.772,10
2.212,-0.181,-8.772,9
2.193,-0.191,-8.724,10
2.164,-0.153,-8.762,10
2.145,-0.181,-8.772,10
2.116,-0.191,-8.781,9
2.097,-0.21,-8.772,10
2.106,-0.191,-8.753,10
2.145,-0.181,-8.791,10
2.173,-0.172,-8.81,9
2.145,-0.21,-8.82,10
2.039,-0.287,-8.781,10
2.365,-0.114,-8.801,10
2.183,-0.248,-8.772,9
2.269,-0.162,-8.705,10
2.173,-0.143,-8.734,10
2.221,-0.181,-8.81,10
2.193,-0.201,-8.781,10
2.135,-0.22,-8.762,9
2.116,-0.181,-8.734,10
2.116,-0.191,-8.714,10
2.145,-0.153,-8.705,10
2.193,-0.134,-8.734,9
2.183,-0.124,-8.762,10
2.183,-0.172,-8.781,10
2.164,-0.201,-8.801,10
2.183,-0.172,-8.829,9
2.212,-0.172,-8.801,10
2.221,-0.201,-8.791,10
2.221,-0.201,-8.791,10
2.202,-0.181,-8.762,9
2.145,-0.201,-8.734,10
2.154,-0.191,-8.724,10
2.135,-0.201,-8.762,10
2.154,-0.22,-8.762,10
2.164,-0.191,-8.781,9
2.173,-0.201,-8.82,10
2.154,-0.201,-8.81,10
2.173,-0.172,-8.753,10
2.183,-0.191,-8.724,9
2.164,-0.22,-8.734,10
2.154,-0.201,-8.772,10
2.183,-0.229,-8.772,10
2.173,-0.21,-8.791,9
2.173,-0.21,-8.772,10
2.193,-0.201,-8.762,10
2.183,-0.201,-8.791,10
2.126,-0.201,-8.801,10
2.068,-0.248,-8.82,9
2.087,-0.21,-8.781,10
2.164,-0.162,-8.801,10
2.154,-0.143,-8.781,10
2.202,-0.134,-8.714,9
2.193,-0.086,-8.734,10
2.221,-0.086,-8.743,10
2.221,-0.105,-8.762,10
2.193,-0.134,-8.753,9
2.135,-0.134,-8.753,10
2.126,-0.153,-8.753,10
2.116,-0.162,-8.772,10
2.106,-0.201,-8.801,9
2.106,-0.172,-8.762,10
2.154,-0.134,-8.714,10
2.154,-0.143,-8.743,10
2.154,-0.124,-8.753,10
2.145,-0.134,-8.753,9
2.135,-0.134,-8.781,10
2.135,-0.143,-8.791,10
2.126,-0.181,-8.82,10
2.106,-0.172,-8.781,9
2.097,-0.172,-8.762,10
1.982,-0.239,-8.753,10
2.288,-0.057,-8.82,10
2.126,-0.172,-8.762,10
2.145,-0.134,-8.762,9
2.154,-0.143,-8.772,10
2.212,-0.143,-8.743,10
2.212,-0.134,-8.714,9
2.212,-0.124,-8.714,10
2.193,-0.134,-8.743,10
2.202,-0.181,-8.81,10
2.173,-0.172,-8.839,10
2.145,-0.153,-8.848,9
2.126,-0.162,-8.81,10
2.173,-0.172,-8.762,10
2.154,-0.124,-8.724,10
2.173,-0.105,-8.753,9
2.183,-0.114,-8.791,10
2.164,-0.105,-8.801,10
2.173,-0.105,-8.81,10
2.173,-0.105,-8.734,9
2.145,-0.124,-8.724,10
2.145,-0.124,-8.724,10
2.164,-0.114,-8.714,10
2.164,-0.134,-8.734,9
2.154,-0.114,-8.762,10
2.106,-0.143,-8.753,10
2.212,0,-8.753,10
2.164,-0.172,-8.762,10
2.202,-0.086,-8.695,9
2.154,-0.076,-8.724,10
2.183,-0.086,-8.772,10
2.193,-0.105,-8.762,10
2.173,-0.153,-8.791,9
2.145,-0.181,-8.772,10
2.154,-0.172,-8.82,10
2.145,-0.21,-8.801,10
2.145,-0.162,-8.791,9
2.145,-0.143,-8.801,10
2.173,-0.124,-8.772,10
2.173,-0.105,-8.791,10
2.126,-0.143,-8.791,10
2.097,-0.134,-8.781,9
2.135,-0.153,-8.772,10
2.135,-0.134,-8.781,10
2.116,-0.162,-8.753,10
2.126,-0.086,-8.762,9
2.145,-0.153,-8.753,10
2.183,-0.191,-8.753,10
2.154,-0.134,-8.734,10
2.164,-0.105,-8.714,9
2.231,-0.105,-8.714,10
2.231,-0.124,-8.772,10
2.183,-0.134,-8.81,10
2.193,-0.143,-8.801,9
2.193,-0.105,-8.762,10
2.193,-0.105,-8.762,10
2.193,-0.172,-8.781,10
2.145,-0.172,-8.734,10
2.154,-0.134,-8.772,9
2.193,-0.124,-8.82,10
2.193,-0.124,-8.829,10
2.164,-0.124,-8.762,10
2.164,-0.114,-8.724,9
2.154,-0.114,-8.705,10
2.116,-0.124,-8.753,10
2.135,-0.143,-8.781,10
2.126,-0.143,-8.791,9
2.154,-0.143,-8.781,10
2.183,-0.124,-8.762,10
2.193,-0.143,-8.743,10
2.173,-0.143,-8.734,9
2.183,-0.124,-8.734,10
2.145,-0.124,-8.762,10
2.173,-0.124,-8.772,10
2.135,-0.162,-8.82,10
2.126,-0.153,-8.801,9
2.135,-0.105,-8.772,10
2.154,-0.095,-8.762,10
2.164,-0.114,-8.781,10
2.145,-0.124,-8.743,9
2.154,-0.124,-8.762,10
2.135,-0.114,-8.791,10
2.135,-0.114,-8.734,10
2.135,-0.114,-8.772,9
2.145,-0.134,-8.772,10
2.135,-0.134,-8.753,10
2.116,-0.134,-8.753,10
2.126,-0.134,-8.762,9
2.126,-0.134,-8.743,10
2.183,-0.143,-8.762,10
2.202,-0.105,-8.753,10
2.183,-0.105,-8.772,10
2.173,-0.105,-8.753,9
2.183,-0.114,-8.762,10
2.145,-0.143,-8.791,10
2.126,-0.143,-8.791,10
2.116,-0.134,-8.762,9
2.154,-0.134,-8.772,10
2.164,-0.134,-8.781,10
2.193,-0.114,-8.772,10
2.183,-0.124,-8.772,10
2.183,-0.124,-8.762,9
2.164,-0.134,-8.762,10
2.126,-0.134,-8.753,10
2.145,-0.162,-8.762,10
2.135,-0.162,-8.762,9
2.145,-0.153,-8.772,10
2.145,-0.134,-8.743,10
2.164,-0.134,-8.772,10
2.126,-0.153,-8.791,9
2.145,-0.172,-8.772,10
2.183,-0.153,-8.772,10
2.212,-0.134,-8.753,10
2.202,-0.153,-8.724,9
2.193,-0.153,-8.724,10
2.202,-0.143,-8.753,10
2.202,-0.143,-8.753,10
2.221,-0.114,-8.791,9
2.212,-0.153,-8.791,10
2.202,-0.134,-8.791,10
2.193,-0.134,-8.772,10
2.164,-0.114,-8.753,10
2.154,-0.114,-8.762,9
2.135,-0.124,-8.753,10
2.154,-0.095,-8.772,10
2.164,-0.057,-8.801,10
2.24,-0.105,-8.829,9
2.288,-0.105,-8.791,10
2.288,-0.095,-8.781,10
2.24,-0.105,-8.762,10
2.164,-0.076,-8.724,9
2.145,-0.153,-8.734,10
2.126,-0.172,-8.724,10
2.116,-0.201,-8.734,10
2.154,-0.181,-8.714,9
2.173,-0.191,-8.686,10
2.193,-0.172,-8.714,10
2.202,-0.172,-8.753,10
2.202,-0.239,-8.781,9
2.164,-0.296,-8.791,10
2.116,-0.287,-8.81,10
2.097,-0.306,-8.791,10
2.097,-0.296,-8.791,10
2.078,-0.239,-8.734,9
2.059,-0.201,-8.724,10
2.049,-0.191,-8.762,10
