x,y,z,dt
1.388,-7.24,-1.704,10
1.091,-6.904,-0.737,9
0.976,-7.795,-1.58,10
0.603,-8.963,-3.15,10
0.248,-9.318,-3.897,10
0.536,-9.318,-3.141,10
0.833,-10.352,-2.806,9
1.11,-12.066,-3.16,10
1.628,-13.072,-4.089,10
2.087,-15.198,-4.242,9
2.844,-16.634,-5.046,10
2.834,-16.309,-8.312,10
1.331,-16.433,-9.346,10
0.699,-16.29,-6.445,10
0.478,-15.677,-2.384,9
-0.287,-14.891,-1.13,10
-0.392,-13.771,-3.131,10
0.191,-13.043,-6.09,10
-0.967,-12.603,-7.575,9
-3.667,-11.319,-6.933,10
-4.692,-9.318,-5.152,10
-4.692,-9.318,-3.38,10
-3.294,-8.101,-3.38,9
-1.321,-8.121,-2.853,10
0.047,-8.647,-3.457,10
-0.019,-9.346,-5.037,10
-1.091,-9.844,-6.186,9
-1.963,-10.084,-5.698,10
-2.26,-9.873,-3.849,10
-1.905,-9.155,-2.758,10
-1.551,-8.599,-2.288,10
-1.024,-8.14,-2.078,9
-0.497,-7.546,-1.963,10
-0.296,-6.77,-1.972,10
-0.488,-5.688,-1.857,10
-0.823,-4.692,-1.551,9
-0.469,-3.801,-1.742,10
0.191,-3.6,-2.48,10
1.273,-3.505,-3.16,10
2.164,-3.543,-3.217,9
2.729,-3.734,-2.652,10
2.901,-4.232,-1.742,10
2.624,-5.094,-0.679,10
1.752,-6.186,-0.306,9
0.574,-7.335,-0.335,10
-0.497,-8.111,-0.402,11
-1.379,-8.283,-0.22,9
-1.771,-7.814,0.201,10
-1.685,-7.69,0.296,9
-1.034,-7.603,-0.258,10
0.268,-7,-1.781,10
2.327,-6.358,-4.711,10
4.386,-5.573,-7.939,10
4.539,-5.2,-8.82,9
3.236,-5.765,-6.387,10
0.383,-6.971,-2.442,10
-2.518,-7.891,0.565,9
-4.539,-8.686,2.049,10
-5.937,-8.389,2.365,10
-6.627,-8.513,0.814,10
-5.707,-9.126,-3.485,10
-2.873,-11.3,-8.877,9
1.053,-15.275,-9.883,10
4.204,-18.033,-4.855,10
5.449,-17.094,2.049,10
5.133,-15.303,6.809,9
3.189,-14.183,6.071,10
1.924,-13.302,-1.053,10
3.016,-12.287,-8.667,10
3.198,-12.028,-7.872,9
1.714,-14.729,-4.414,10
1.618,20.149,-5.592,10
4.347,16.778,-6.464,10
5.008,-18.301,-3.294,9
2.681,-11.233,-1.12,10
-0.383,-8.082,-0.459,10
-1.541,-7.69,-0.43,10
-0.775,-8.312,-1.896,10
0.402,-9.835,-3.055,9
1.503,-11.453,-2.547,10
