x,y,z,dt
-2.892,-12.555,-10.572,10
0.536,-7.91,-9.481,9
1.082,-6.186,-4.711,10
0.488,-5.181,-0.632,10
0.191,-4.673,-0.373,10
1.522,-2.432,-0.948,9
1.647,-0.555,-1.082,10
1.063,0.019,1.005,10
-0.488,0.201,0.488,10
-1.407,0.268,-0.995,9
-2.03,1.034,-1.513,10
-2.327,1.666,-1.369,10
-2.7,1.149,-1.656,10
-3.418,0,-1.139,9
-3.524,-0.727,0.756,10
-3.131,-1.206,2.202,10
-2.557,-0.881,2.317,10
-1.742,-0.067,1.177,9
-0.622,0.296,-0.565,10
0.928,0.459,-1.541,10
2.489,0.526,-1.388,10
2.193,-1.867,1.79,10
1.436,-5.746,6.847,9
2.557,-8.418,10.247,10
4.271,-11.185,10.85,10
7.91,-17.745,-0.928,10
9.27,13.474,-14.901,9
6.904,10.266,-8.762,10
10.007,12.708,-5.688,10
10.007,12.708,-5.688,10
10.544,18.148,-3.763,9
8.657,-18.923,-2.308,10
8.255,-19.814,-1.637,10
8.446,14.815,-4.97,10
5.841,3.725,-12.986,9
-1.924,2.595,-6.722,10
-0.277,4.52,0.689,10
2.949,16.529,-2.173,10
4.989,-15.964,-2.652,10
5.956,-10.247,-2.413,9
6.32,-6.722,-3.064,10
5.295,-4.807,-3.265,10
3.323,-3.495,-3.074,10
2.24,-2.825,-2.547,9
1.465,-2.011,-2.068,10
1.704,-1.963,-0.746,10
2.422,-1.81,1.12,10
3.284,-1.12,2.844,9
3.801,0.019,4.309,10
4.146,2.154,5.008,10
4.395,5.334,4.558,10
4.338,7.996,1.589,10
2.509,9.27,1.934,9
-0.105,9.27,4.491,10
-1.235,8.245,7.048,10
-0.277,6.464,7.795,10
0.497,5.123,6.636,9
1.225,3.811,4.453,10
1.675,2.681,2.461,10
1.838,0.593,1.417,10
1.857,-2.212,0.488,9
1.695,-5.219,-0.459,10
1.177,-10.084,-5.209,10
0.019,17.554,-13.484,10
-2.825,14.958,18.655,9
-8.37,20.561,8.896,10
-14.767,-18.109,18.291,10
-3.878,-17.985,6.205,10
8.705,-17.946,-17.63,10
-15.495,4.951,-13.043,9
11.578,2.595,-13.273,10
3.035,19.048,15.964,10
2.106,-2.47,7.9,10
3.524,9.959,1.493,9
3.754,9.327,-16.797,10
4.443,8.906,18.052,10
6.627,0.057,-1.149,10
7.173,-12.354,8.073,9
12.88,19.268,7.067,10
18.588,7.699,1.379,10
-20.14,12.928,0.086,10
13.809,17.994,-0.153,9
7.479,-17.918,-0.172,10
4.692,-15.313,1.331,10
2.48,-15.054,3.055,10
-0.277,-16.826,4.817,10
-6.186,18.559,7.92,9
-17.247,12.938,13.426,10
18.492,12.804,3.591,10
-19.622,18.406,-12.526,10
-11.233,-14.441,-12.449,9
-7.307,-6.33,-11.291,10
-2.327,-2.221,-10.4,10
-0.526,-0.057,-6.933,10
0.22,-1.12,-3.993,9
0.373,-1.848,-2.269,10
0.373,-1.848,0.574,10
-0.478,-2.212,0.574,10
-0.804,-2.011,1.321,10
-0.536,-1.101,0.881,9
-0.612,-0.344,0.746,10
-0.881,0.191,1.321,10
-0.593,0.363,1.599,10
-0.363,0.536,0.938,9
-0.229,0.737,-0.181,10
-0.459,0.9,-0.181,10
-0.861,0.938,1.005,10
-1.388,0.67,1.417,9
-2.269,0.545,1.436,10
-3.169,0.517,1.206,10
-3.878,0.191,0.718,10
-3.801,0.727,0.373,10
-3.878,1.005,-0.306,9
-3.677,-0.248,-0.545,10
-2.528,-2.288,-0.411,10
-0.66,-4.75,0,10
0.794,-8.485,0.411,9
2.403,-14.958,-1.685,10
5.975,15.591,-5.564,10
8.714,6.272,-4.558,10
10.544,2.595,-5.468,9
14.46,2.595,-3.15,10
19.086,3.38,-0.967,10
19.124,11.444,-2.106,10
17.295,18.31,-4.999,9
12.966,-18.693,-8.791,10
8.389,-20.475,-9.414,10
5.085,17.238,-7.23,10
2.882,15.37,-4.644,10
1.13,15.753,-2.7,9
-0.21,19.469,-2.231,10
0.651,-16.012,-5.372,10
1.024,-11.338,-8.092,10
0.823,-8.791,-7.374,9
1.12,-7.881,-4.635,10
1.771,-7.987,-2.92,10
2.537,-7.153,-1.264,10
3.964,-6.196,-0.181,9
5.123,-5.219,0.775,10
5.401,-4.414,1.493,10
4.845,-3.725,2.767,10
4.434,-2.844,3.945,10
4.347,-1.053,5.468,9
4.357,1.005,6.454,10
4.261,3.39,6.713,10
3.964,6.071,7,9
2.662,8.006,4.654,10
1.359,8.006,4.367,10
1.426,6.617,6.483,10
2.499,6.406,8.504,10
2.882,5.075,8.753,9
3.045,3.045,8.054,10
3.236,1.417,6.675,10
2.633,-0.316,5.018,10
1.513,-2.997,3.074,9
0.517,-5.219,0.804,10
-1.608,-8.37,-0.344,10
-4.108,-10.563,0.325,10
-8.839,-14.997,0.622,9
-15.495,20.207,-2.691,10
19.804,15.035,-3.964,10
