x,y,z,dt
3.466,-4.07,-4.52,9
2.413,-4.012,-3.591,10
0.651,-4.328,-2.346,10
-1.063,-4.692,-0.995,10
-1.915,-4.941,0.181,9
-1.197,-5.477,1.063,10
1.12,-6.78,1.331,10
4.319,-9.241,0.727,10
7.364,-12.229,-1.206,9
9.787,-14.384,-5.171,10
10.898,-13.953,-8.398,10
9.739,-9.691,-9.251,10
7.326,-5.018,-7.69,9
5.027,-1.704,-4.118,10
2.873,0.411,-0.143,10
0.871,-1.13,5.468,10
-0.708,-1.072,6.933,10
-4.826,0.718,6.473,9
-7.335,-2.087,0.181,10
-5.439,-7.757,-9.576,10
0.756,-13.733,-12.363,10
6.914,-17.496,-4.319,9
9.021,-16.807,9.72,10
11.367,-17.822,10.026,10
17.879,-17.832,-9.873,10
-19.891,-14.891,-13.187,9
17.027,-14.623,2.413,10
11.444,-12.478,7.977,10
8.801,-9.481,6.148,10
7.383,-5.966,1.991,9
5.372,-3.552,-2.221,10
4.75,-3.754,-4.386,10
5.439,-6.904,-1.934,10
6.09,-11.386,-0.928,10
7.048,-14.413,-2.719,9
9.069,-14.489,-3.399,10
10.793,-12.679,-3.227,10
10.524,-10.304,-3.533,10
8.561,-8.092,-3.236,9
7.038,-7.575,-3.869,10
6.378,-6.531,-3.983,10
6.196,-5.966,-4.558,10
6.167,-5.985,-5.861,9
6.177,-5.985,-6.167,10
6.177,-6.761,-6.167,10
5.822,-7.747,-5.928,10
4.74,-8.695,-5.343,9
3.371,-9.442,-4.185,10
2.298,-9.854,-2.537,10
1.379,-9.5,-0.392,10
0.632,-8.772,1.101,10
-0.009,-8.034,1.503,9
-0.057,-7.297,1.455,10
0.421,-6.78,1.474,10
1.886,-5.947,1.187,10
4.405,-5.276,0.517,9
7.718,-4.845,-1.139,10
11.779,-5.497,-2.882,10
15.543,-7.0,-3.6,10
16.654,-8.82,-2.892,9
13.579,-10.572,-1.915,10
9.126,-11.702,-2.116,10
4.807,-12.43,-3.677,10
2.078,-12.114,-5.161,9
1.407,-10.132,-6.157,10
2.164,-7.441,-6.33,10
3.007,-4.884,-5.564,10
2.738,-3.035,-4.903,10
1.723,-1.924,-4.376,9
0.497,-1.532,-3.514,10
-0.43,-1.532,-2.24,10
-0.565,-1.953,-1.139,10
